Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,CG,Fi,Bi,Perd,TEAr1,TEAr2,TEAr,Peaje_Org,Periodo_Org,源文件
09/01/2024,5,6.2TD,P6,104.704,1.43,0.84,,,,0.263,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240109
09/01/2024,6,6.2TD,P6,105.14,1.34,0.91,,,,0.258,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240109
09/01/2024,7,6.2TD,P6,111.404,1.64,0.55,,,,0.239,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240109
09/01/2024,8,6.2TD,P6,116.003,0.8,0.48,,,,0.219,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240109
09/01/2024,9,6.2TD,P2,130.884,0.55,0.94,,,,0.205,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,10,6.2TD,P2,128.834,0.55,0.75,,,,0.195,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,11,6.2TD,P1,119.26,0.79,0.64,,,,0.187,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,12,6.2TD,P1,116.224,0.69,0.44,,,,0.185,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,13,6.2TD,P1,115.636,0.84,0.36,,,,0.182,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,14,6.2TD,P1,115.097,0.85,0.35,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,15,6.2TD,P2,114.651,0.71,0.34,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,16,6.2TD,P2,122.803,0.63,0.76,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,17,6.2TD,P2,132.377,0.5,0.78,,,,0.195,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,18,6.2TD,P2,145.656,0.34,0.97,,,,0.202,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,19,6.2TD,P1,145.666,0.33,0.42,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,20,6.2TD,P1,147.595,0.31,0.45,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,21,6.2TD,P1,156.773,0.25,0.5,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,22,6.2TD,P1,138.783,0.38,0.64,,,,0.21,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240109
09/01/2024,23,6.2TD,P2,119.148,0,0.65,,,,0.215,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
09/01/2024,24,6.2TD,P2,113.311,0,0.56,,,,0.22,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240109
10/01/2024,1,6.2TD,P6,102.463,1.14,0.48,,,,0.239,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,2,6.2TD,P6,100.453,1.3,0.48,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,3,6.2TD,P6,97.671,1.48,0.61,,,,0.253,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,4,6.2TD,P6,95.397,1.55,0.58,,,,0.256,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,5,6.2TD,P6,94.575,1.59,0.53,,,,0.254,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,6,6.2TD,P6,95.884,1.5,0.61,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,7,6.2TD,P6,106.128,2.02,0.55,,,,0.227,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,8,6.2TD,P6,113.996,0.87,0.63,,,,0.212,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240110
10/01/2024,9,6.2TD,P2,132.004,0.59,1.08,,,,0.198,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,10,6.2TD,P2,131.933,0.58,1.04,,,,0.189,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,11,6.2TD,P1,116.41,0.76,0.69,,,,0.181,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,12,6.2TD,P1,113.486,0.79,0.5,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,13,6.2TD,P1,110.37,1,0.47,,,,0.177,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,14,6.2TD,P1,108.593,1.02,0.38,,,,0.175,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,15,6.2TD,P2,103.801,0.91,0.33,,,,0.175,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,16,6.2TD,P2,104.004,0.92,0.4,,,,0.182,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,17,6.2TD,P2,108.522,0.87,0.55,,,,0.187,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,18,6.2TD,P2,112.776,0.79,0.63,,,,0.192,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,19,6.2TD,P1,122.207,0.68,0.58,,,,0.196,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,20,6.2TD,P1,132.532,0.55,0.78,,,,0.199,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,21,6.2TD,P1,131.141,0.56,0.81,,,,0.201,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,22,6.2TD,P1,118.593,0.7,0.58,,,,0.203,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240110
10/01/2024,23,6.2TD,P2,111.232,0.87,0.6,,,,0.208,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
10/01/2024,24,6.2TD,P2,101.649,0.23,0.67,,,,0.215,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240110
11/01/2024,1,6.2TD,P6,102.522,1.15,0.47,,,,0.235,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,2,6.2TD,P6,97.232,1.43,0.4,,,,0.245,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,3,6.2TD,P6,93.679,1.63,0.5,,,,0.251,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,4,6.2TD,P6,90.745,1.72,0.59,,,,0.255,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,5,6.2TD,P6,90.278,1.74,0.51,,,,0.256,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,6,6.2TD,P6,91.689,1.66,0.47,,,,0.25,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,7,6.2TD,P6,98.167,2.51,0.43,,,,0.228,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,8,6.2TD,P6,113.009,1.1,0.35,,,,0.215,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240111
11/01/2024,9,6.2TD,P2,125.332,0.84,0.73,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,10,6.2TD,P2,121.535,0.87,0.87,,,,0.191,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,11,6.2TD,P1,109.88,1.24,0.66,,,,0.185,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,12,6.2TD,P1,98.154,1.43,0.34,,,,0.184,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,13,6.2TD,P1,96.083,1.73,0.28,,,,0.182,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,14,6.2TD,P1,94.296,1.76,0.26,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,15,6.2TD,P2,93.87,1.5,0.23,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,16,6.2TD,P2,95.586,1.25,0.29,,,,0.19,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,17,6.2TD,P2,108.621,1.1,0.6,,,,0.199,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,18,6.2TD,P2,130.134,0.8,1.16,,,,0.206,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,19,6.2TD,P1,141.027,0.6,0.65,,,,0.207,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,20,6.2TD,P1,144.134,0.49,0.71,,,,0.209,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,21,6.2TD,P1,129.789,0.72,0.76,,,,0.21,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,22,6.2TD,P1,119.982,0.88,0.71,,,,0.213,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240111
11/01/2024,23,6.2TD,P2,110.51,1.12,0.48,,,,0.219,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
11/01/2024,24,6.2TD,P2,102.672,0.17,0.5,,,,0.224,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240111
12/01/2024,1,6.2TD,P6,99.329,1.14,0.64,,,,0.241,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,2,6.2TD,P6,96.74,1.35,0.45,,,,0.25,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,3,6.2TD,P6,95.288,1.46,0.47,,,,0.258,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,4,6.2TD,P6,92.395,1.6,0.52,,,,0.26,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,5,6.2TD,P6,92.537,1.6,0.52,,,,0.259,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,6,6.2TD,P6,94.304,1.47,0.48,,,,0.252,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,7,6.2TD,P6,100.304,2.06,0.44,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,8,6.2TD,P6,113.441,0.78,0.75,,,,0.213,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240112
12/01/2024,9,6.2TD,P2,124.383,0.6,1.06,,,,0.197,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,10,6.2TD,P2,115.54,0.68,0.63,,,,0.189,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,11,6.2TD,P1,111.337,0.74,0.68,,,,0.183,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,12,6.2TD,P1,105.845,0.81,0.47,,,,0.184,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,13,6.2TD,P1,103.459,1.01,0.5,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,14,6.2TD,P1,103.317,1.01,0.5,,,,0.178,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,15,6.2TD,P2,100.535,0.89,0.5,,,,0.177,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,16,6.2TD,P2,103.032,0.88,0.91,,,,0.184,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,17,6.2TD,P2,111.865,0.78,0.87,,,,0.189,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,18,6.2TD,P2,117.763,0.68,0.68,,,,0.195,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,19,6.2TD,P1,137.753,0.46,0.82,,,,0.2,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,20,6.2TD,P1,131.043,0.53,0.69,,,,0.207,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,21,6.2TD,P1,121.246,0.64,0.41,,,,0.21,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,22,6.2TD,P1,113.398,0.72,0.33,,,,0.212,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240112
12/01/2024,23,6.2TD,P2,108.606,0.84,0.56,,,,0.222,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
12/01/2024,24,6.2TD,P2,106.281,0.22,1.33,,,,0.228,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240112
13/01/2024,1,6.2TD,P6,104.87,1.67,2.52,,,,0.255,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,2,6.2TD,P6,102.992,2.4,2.43,,,,0.267,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,3,6.2TD,P6,98.748,3.3,2.8,,,,0.275,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,4,6.2TD,P6,96.312,4.92,3.51,,,,0.28,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,5,6.2TD,P6,93.357,5.18,3.78,,,,0.28,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,6,6.2TD,P6,93.368,5.19,3.79,,,,0.28,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,7,6.2TD,P6,95.835,4.84,3.39,,,,0.272,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,8,6.2TD,P6,100.322,2.67,2.82,,,,0.259,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,9,6.2TD,P6,105.52,0.46,3.03,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,10,6.2TD,P6,108.393,1.55,2.54,,,,0.226,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,11,6.2TD,P6,104.718,1.64,2.6,,,,0.207,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,12,6.2TD,P6,97.144,1.56,2.61,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,13,6.2TD,P6,88.322,1.67,3.29,,,,0.202,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,14,6.2TD,P6,86.403,2.29,3.28,,,,0.198,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,15,6.2TD,P6,89.012,1.67,3.43,,,,0.2,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,16,6.2TD,P6,96.647,1.66,5.09,,,,0.21,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,17,6.2TD,P6,105.144,1.51,2.94,,,,0.224,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,18,6.2TD,P6,111.845,1.34,1.5,,,,0.236,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,19,6.2TD,P6,119.479,1.15,0.52,,,,0.238,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,20,6.2TD,P6,114.89,1.64,0.41,,,,0.243,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,21,6.2TD,P6,111.845,1.65,0.41,,,,0.242,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,22,6.2TD,P6,110.484,1.71,0.72,,,,0.24,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,23,6.2TD,P6,106.444,1.4,1.44,,,,0.244,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
13/01/2024,24,6.2TD,P6,104.829,1.58,2.79,,,,0.25,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240113
14/01/2024,1,6.2TD,P6,106.238,4.3,3.02,,,,0.253,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,2,6.2TD,P6,102.816,4.93,3.23,,,,0.261,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,3,6.2TD,P6,100.298,5.94,3.78,,,,0.273,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,4,6.2TD,P6,95.578,7.87,3.45,,,,0.278,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,5,6.2TD,P6,93.314,8.22,4.07,,,,0.28,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,6,6.2TD,P6,90.908,6.46,4.06,,,,0.278,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,7,6.2TD,P6,90.573,6.26,3.36,,,,0.274,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,8,6.2TD,P6,93.486,5.67,3.4,,,,0.263,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,9,6.2TD,P6,98.43,5.06,4.26,,,,0.251,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,10,6.2TD,P6,99.903,4.85,4.09,,,,0.231,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,11,6.2TD,P6,92.847,2.4,4.06,,,,0.211,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,12,6.2TD,P6,87.405,2.52,4,,,,0.205,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,13,6.2TD,P6,86.136,2.55,3.91,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,14,6.2TD,P6,83.618,2.57,3.72,,,,0.201,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,15,6.2TD,P6,81.121,2.63,3.58,,,,0.202,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,16,6.2TD,P6,81.913,2.75,5.03,,,,0.214,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,17,6.2TD,P6,85.172,2.69,5.35,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,18,6.2TD,P6,91.872,2.44,4.6,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,19,6.2TD,P6,102.979,2.03,2.59,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,20,6.2TD,P6,108.258,2.75,1.29,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,21,6.2TD,P6,102.288,2.83,1.31,,,,0.229,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,22,6.2TD,P6,101.781,2.88,1.47,,,,0.228,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,23,6.2TD,P6,100.024,0.99,3.04,,,,0.231,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
14/01/2024,24,6.2TD,P6,90.065,1.37,3.41,,,,0.236,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240114
15/01/2024,1,6.2TD,P6,96.742,4.48,3.31,,,,0.252,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,2,6.2TD,P6,86.844,5.59,3.62,,,,0.266,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,3,6.2TD,P6,84.823,5.97,3.52,,,,0.271,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,4,6.2TD,P6,82.346,6.3,3.38,,,,0.274,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,5,6.2TD,P6,83.432,7.4,3.38,,,,0.273,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,6,6.2TD,P6,86.377,6.87,3.65,,,,0.266,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,7,6.2TD,P6,89.493,5.63,3.11,,,,0.241,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,8,6.2TD,P6,103.818,3.72,2.44,,,,0.22,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240115
15/01/2024,9,6.2TD,P2,114.192,1.44,1.6,,,,0.203,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,10,6.2TD,P2,115.085,1.49,1.66,,,,0.193,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,11,6.2TD,P1,111.217,1.66,2.2,,,,0.187,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,12,6.2TD,P1,105.857,1.94,1.47,,,,0.183,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,13,6.2TD,P1,101.512,1.54,2.27,,,,0.181,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,14,6.2TD,P1,98.466,1.5,2.71,,,,0.182,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,15,6.2TD,P2,100.334,1.56,2.74,,,,0.184,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,16,6.2TD,P2,106.74,1.33,4.09,,,,0.191,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,17,6.2TD,P2,110.354,1.18,2.06,,,,0.196,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,18,6.2TD,P2,113.806,1.03,1.57,,,,0.198,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,19,6.2TD,P1,126.659,1.16,0.7,,,,0.2,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,20,6.2TD,P1,129.065,2.56,0.75,,,,0.204,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,21,6.2TD,P1,123.227,3.23,0.76,,,,0.205,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,22,6.2TD,P1,116.334,3.52,1.1,,,,0.206,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240115
15/01/2024,23,6.2TD,P2,112.222,3.1,1.11,,,,0.214,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
15/01/2024,24,6.2TD,P2,106.984,2.69,2.48,,,,0.221,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240115
16/01/2024,1,6.2TD,P6,101.694,1.71,3.1,,,,0.24,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,2,6.2TD,P6,99.156,2,3.34,,,,0.25,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,3,6.2TD,P6,95.979,2.42,2.18,,,,0.257,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,4,6.2TD,P6,93.674,3.28,2.34,,,,0.262,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,5,6.2TD,P6,93.441,3.31,2.36,,,,0.263,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,6,6.2TD,P6,95.126,3.28,2.19,,,,0.258,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,7,6.2TD,P6,102.862,2.51,1.35,,,,0.239,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,8,6.2TD,P6,112.923,0.85,1.54,,,,0.219,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,9,6.2TD,P2,138.616,0.3,1.23,,,,0.205,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,10,6.2TD,P2,132.383,0.46,1.18,,,,0.195,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,11,6.2TD,P1,113.317,0.88,1.81,,,,0.187,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,12,6.2TD,P1,105.53,1.12,1.71,,,,0.185,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,13,6.2TD,P1,106.87,0.99,1.65,,,,0.182,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,14,6.2TD,P1,103.703,0.92,1.95,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,15,6.2TD,P2,103.388,0.9,1.97,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,16,6.2TD,P2,102.17,0.96,2.92,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,17,6.2TD,P2,99.164,0.83,3.08,,,,0.195,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,18,6.2TD,P2,102.2,0.78,2.9,,,,0.202,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,19,6.2TD,P1,102.982,0.88,1.69,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,20,6.2TD,P1,113.906,1.2,1.78,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,21,6.2TD,P1,114.819,1.06,2.55,,,,0.208,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,22,6.2TD,P1,103.652,1.27,2.24,,,,0.21,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,23,6.2TD,P2,90.159,1,2.78,,,,0.215,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,24,6.2TD,P2,73.337,0.4,2.57,,,,0.22,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240116
17/01/2024,1,6.2TD,P6,48.066,4.28,2.64,,,,0.239,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,2,6.2TD,P6,45.355,4.71,2.83,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,3,6.2TD,P6,36.533,5.7,3.06,,,,0.253,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,4,6.2TD,P6,35.761,7.17,3.09,,,,0.256,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,5,6.2TD,P6,35.792,7.19,3.09,,,,0.254,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,6,6.2TD,P6,35.66,7.01,3.04,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,7,6.2TD,P6,46.898,5.84,2.47,,,,0.227,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
17/01/2024,8,6.2TD,P6,70.35,2.57,2.07,,,,0.212,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240117
